id,re_trend_lg_gdp_predicted2001,re_trend_lg_gdp_predicted2002,re_trend_lg_gdp_predicted2003,re_trend_lg_gdp_predicted2004,re_trend_lg_gdp_predicted2005,re_trend_lg_gdp_predicted2006,re_trend_lg_gdp_predicted2007,re_trend_lg_gdp_predicted2008,re_trend_lg_gdp_predicted2009,re_trend_lg_gdp_predicted2010,re_trend_lg_gdp_predicted2011,re_trend_lg_gdp_predicted2012,re_trend_lg_gdp_predicted2013,re_trend_lg_gdp_predicted2014,re_trend_lg_gdp_predicted2015,re_trend_lg_gdp_predicted2016,re_trend_lg_gdp_predicted2017,re_trend_lg_gdp_predicted2018,re_trend_lg_gdp_predicted2019,re_trend_lg_gdp_predicted2020,county,finalclub_trend_lg_gdp_predicted
130533,0.85632426,0.85883057,0.86127543,0.86366862,0.86605465,0.8684637,0.87094951,0.87356579,0.8762936,0.87905633,0.88185561,0.88463384,0.88744128,0.89034194,0.89336085,0.89649206,0.89970428,0.90294427,0.90618318,0.90939522,威县,2
130534,1.0209843,1.0187434,1.0164882,1.0142179,1.0119014,1.0095503,1.0071814,1.0047839,1.0023566,0.99991471,0.99751318,0.99522531,0.99319559,0.99152225,0.99022043,0.98924482,0.9884907,0.9878639,0.98731112,0.9867878,清河县,2
130535,0.92887598,0.92642909,0.92403537,0.9217186,0.91950399,0.9173795,0.91531903,0.91333681,0.91143954,0.90960258,0.90788543,0.90635085,0.905065,0.90410751,0.90349197,0.90318924,0.90312123,0.90318233,0.90330791,0.9034524,临西县,2
130581,0.91770577,0.9194777,0.92130274,0.92327625,0.92545485,0.92785716,0.93036729,0.93282539,0.93512207,0.93714213,0.93886185,0.94031161,0.94160956,0.94290042,0.94430232,0.94588983,0.94768113,0.94964552,0.9517352,0.95385784,南宫市,2
130582,1.0022622,1.0017549,1.0012547,1.0007949,1.0003256,0.99982339,0.99927592,0.99867666,0.99798489,0.99715632,0.99611521,0.99480319,0.99321026,0.99139816,0.98942477,0.98735636,0.98525423,0.98315257,0.98106754,0.97900164,沙河市,2
130602,1.3243134,1.3172363,1.3102765,1.3034757,1.2968129,1.290213,1.2836232,1.2770523,1.2705528,1.264207,1.2580386,1.2520955,1.2463824,1.2409533,1.2358042,1.2309015,1.2262002,1.2216626,1.2172471,1.2129103,竞秀区,1
130606,1.3483948,1.3424281,1.3365359,1.3307129,1.3248858,1.318943,1.312799,1.3064235,1.2998458,1.2931356,1.2863481,1.2795509,1.2728521,1.2663897,1.2602198,1.2543346,1.2486925,1.2432497,1.2379522,1.2327492,莲池区,1
130607,1.1041954,1.103296,1.1024281,1.1016164,1.1008619,1.1001424,1.09943,1.0987009,1.0979387,1.0971162,1.0962476,1.0953976,1.0946188,1.0939506,1.0934052,1.0929886,1.0926741,1.0924209,1.0921993,1.091985,满城区,1
130608,1.0839326,1.085042,1.0861112,1.0871509,1.0881311,1.0890375,1.0898765,1.0906631,1.0914153,1.09208,1.0926484,1.0931748,1.0937415,1.0944265,1.0952748,1.0962846,1.0974151,1.0986029,1.0998064,1.101004,清苑区,1
130609,1.0542929,1.0594493,1.0645646,1.0696708,1.0747244,1.0797343,1.0847007,1.0896043,1.0944079,1.0990876,1.1036848,1.1082606,1.1128746,1.1175925,1.1224319,1.1273808,1.1323813,1.1373777,1.1423428,1.1472617,徐水区,1
130623,0.87319851,0.8736636,0.87412298,0.87459183,0.87508124,0.87560809,0.87621093,0.8769145,0.87775517,0.87871128,0.87973678,0.88080943,0.88188618,0.88291252,0.88385576,0.8847121,0.88547695,0.8861506,0.88676208,0.88734019,涞水县,2
130624,0.88709319,0.88854742,0.89002025,0.89156264,0.89320695,0.89497066,0.89684582,0.89880031,0.90077621,0.9026826,0.9044919,0.9062072,0.90785933,0.90950745,0.91120768,0.91297811,0.91479629,0.91663241,0.91846687,0.92027378,阜平县,2
130626,0.93069124,0.92877698,0.92682624,0.92482638,0.92278683,0.9208287,0.91900301,0.91732091,0.91578257,0.91442221,0.91328979,0.91248238,0.91207016,0.91206247,0.91243732,0.91314709,0.91412425,0.91530365,0.91661972,0.91799027,定兴县,2
130627,0.85195917,0.85299176,0.85400259,0.85505491,0.85616314,0.85729843,0.85842586,0.85947686,0.86046278,0.86143547,0.86248159,0.86366773,0.8650589,0.86668003,0.86850482,0.87050533,0.87263131,0.87483031,0.87705404,0.87926376,唐县,2
130628,0.9747712,0.97445488,0.97408116,0.97365755,0.97320348,0.97279793,0.97250414,0.97236544,0.9724254,0.97271687,0.97330683,0.97416782,0.97530359,0.97669762,0.9783268,0.98016042,0.98214573,0.98421282,0.98630542,0.98838532,高阳县,2
130629,0.95731395,0.95787257,0.95837682,0.95881999,0.95923698,0.95972419,0.96041751,0.96143091,0.96288407,0.96481133,0.9672246,0.97012281,0.97351533,0.97737688,0.98167133,0.98634946,0.99134183,0.99654794,1.0018719,1.0072193,容城县,1
130630,0.91468674,0.91696399,0.91915774,0.92122293,0.92307657,0.9246363,0.92582178,0.9265855,0.92692393,0.92680013,0.92617607,0.92505693,0.92351639,0.92164612,0.91953242,0.91727459,0.91494942,0.9126181,0.91031885,0.90805334,涞源县,2
130631,0.9163096,0.91599286,0.91568393,0.91544801,0.91536611,0.91555828,0.91610545,0.91702455,0.9183495,0.92004019,0.92218262,0.92474771,0.92769176,0.93097395,0.93452561,0.93825823,0.94208604,0.94594604,0.94980186,0.95361352,望都县,2
130632,0.92395294,0.9238413,0.92377567,0.92383599,0.924061,0.92449808,0.92516834,0.92610902,0.92729396,0.9286316,0.93004286,0.93150145,0.93303967,0.93471825,0.93658113,0.93864143,0.94086879,0.94320375,0.94559222,0.94797975,安新县,2
130633,0.89313507,0.89404994,0.89495373,0.89584392,0.89669144,0.89742494,0.89798039,0.89834046,0.89854836,0.89863992,0.89866847,0.89869761,0.89878744,0.89896947,0.89923567,0.89959258,0.90001261,0.90046787,0.90094298,0.90141588,易县,2
130634,0.86812812,0.87121713,0.87425202,0.87722844,0.88009876,0.88281649,0.88536584,0.88774288,0.89000231,0.89221025,0.89443147,0.89670557,0.89912641,0.90172279,0.90448809,0.90740335,0.9104104,0.91346323,0.9165293,0.91957617,曲阳县,2
130635,0.97135985,0.96548575,0.95974821,0.95432717,0.94936705,0.94503683,0.9415288,0.93901271,0.93758661,0.93720943,0.93782735,0.93933952,0.9416222,0.94453996,0.94794148,0.95169175,0.95565987,0.95972991,0.96382254,0.96788353,蠡县,2
130636,0.88862669,0.88853931,0.88843995,0.88829911,0.88804412,0.88762814,0.88702255,0.88616908,0.8850475,0.88367963,0.88207984,0.8803798,0.87874037,0.8772673,0.87601131,0.87499565,0.87419266,0.87353754,0.87296999,0.87243414,顺平县,3
130637,0.90348142,0.90134591,0.89929587,0.89749861,0.89611405,0.89525676,0.89494556,0.89515764,0.89582324,0.8968662,0.89828038,0.90010828,0.90241235,0.90523732,0.90855581,0.91229743,0.91634226,0.92056322,0.92486346,0.9291575,博野县,2
130638,0.93443263,0.93539196,0.93637145,0.93738586,0.93839532,0.93940836,0.94043642,0.94145203,0.94247347,0.94353479,0.94470376,0.94603026,0.94759423,0.94941455,0.9514668,0.95370394,0.95607221,0.95852691,0.96103323,0.963548,雄县,2
130681,1.0014986,0.99903679,0.99659073,0.99415082,0.9916777,0.98912907,0.98648256,0.98376149,0.98099637,0.97819412,0.97538954,0.97264802,0.97007024,0.96772784,0.96564537,0.9638108,0.9621762,0.96067309,0.95924819,0.95786196,涿州市,2
130682,0.94372845,0.94189137,0.94009048,0.93841237,0.9369328,0.93576789,0.93501949,0.93474495,0.9349916,0.93577653,0.93710369,0.93897003,0.94132257,0.94407415,0.94709903,0.95028049,0.9535284,0.95679212,0.96004641,0.96327329,定州市,2
130683,0.95702976,0.95428497,0.95159137,0.94894308,0.9463045,0.94376516,0.94145429,0.93944561,0.93782794,0.93672502,0.9363575,0.93694806,0.93868071,0.94164497,0.94579697,0.95100456,0.95701957,0.96354616,0.97030586,0.97709471,安国市,1
130684,0.97569609,0.973979,0.97224057,0.97045761,0.96860725,0.96672052,0.96483248,0.96298707,0.96122211,0.95955509,0.95799637,0.95661151,0.95551693,0.95479196,0.95445871,0.95448869,0.95481819,0.95536083,0.95604092,0.95678294,高碑店市,2
130702,1.2232724,1.2225906,1.2219111,1.2212328,1.220516,1.2196723,1.2186069,1.2172264,1.2154511,1.2132496,1.2106436,1.2076725,1.2044076,1.2009723,1.1974475,1.1938806,1.1903099,1.1867696,1.1832758,1.1798282,桥东区,1
130703,1.2587128,1.255772,1.2528996,1.2501184,1.2474176,1.2447093,1.2419121,1.2389463,1.2357315,1.23219,1.2282766,1.2240269,1.2194895,1.2147959,1.2100282,1.205235,1.200453,1.1957107,1.191021,1.1863868,桥西区,1
130705,1.1521224,1.1478829,1.1436937,1.1395763,1.1355257,1.1315165,1.1274991,1.1234037,1.119172,1.1147592,1.1101624,1.1054211,1.100557,1.0956501,1.0907534,1.0858952,1.0810844,1.0763257,1.0716231,1.0669796,宣化区,2
130706,1.0926355,1.092602,1.0924865,1.0921811,1.0914732,1.0902781,1.0886489,1.0867054,1.0846575,1.0826064,1.0806174,1.0787441,1.0770186,1.0755272,1.0743185,1.0733958,1.0727121,1.0721971,1.0717812,1.0714008,下花园区,1
130708,1.030149,1.0331856,1.0361818,1.0391498,1.0420842,1.0449518,1.0476884,1.0500962,1.0519968,1.0532237,1.0537007,1.0534983,1.052667,1.0513464,1.0496702,1.0477625,1.0457284,1.0436338,1.0415236,1.0394235,万全区,1
130709,0.9494682,0.94995922,0.95048273,0.95105177,0.95166183,0.95230252,0.95295191,0.95354772,0.95406216,0.95444775,0.95467806,0.95476794,0.9547962,0.95489633,0.95516163,0.95561838,0.95626342,0.95707029,0.95799953,0.95897311,崇礼区,2
130722,0.89414245,0.89758903,0.90099537,0.90432703,0.90751535,0.9104802,0.91314214,0.91537678,0.91702086,0.91791743,0.91802925,0.91736156,0.91606164,0.91438824,0.9125092,0.91050094,0.90840054,0.9062444,0.90407377,0.90191656,张北县,2
130723,0.89707863,0.89421207,0.89139229,0.88860136,0.88581699,0.88301688,0.88019818,0.8773213,0.87432021,0.8711108,0.86767203,0.86398768,0.8601703,0.85638285,0.85271347,0.84920412,0.84586525,0.84268129,0.8396284,0.83666295,康保县,4
130724,0.88583851,0.883165,0.88054538,0.87799644,0.87555355,0.87326634,0.871158,0.86919934,0.86734164,0.86552393,0.86377627,0.86217314,0.86079931,0.8597098,0.85887456,0.85821009,0.85762542,0.85707945,0.8565557,0.85604703,沽源县,3
130725,0.87464094,0.87478769,0.87498748,0.87529677,0.87575763,0.87639219,0.87718803,0.87810326,0.87908101,0.88002056,0.88085353,0.88150352,0.88199782,0.88242501,0.88285333,0.88332117,0.88384056,0.88439566,0.88496411,0.88552701,尚义县,2
130726,0.93939036,0.93426615,0.92922723,0.92426181,0.91929865,0.91426528,0.90910995,0.90380234,0.89834213,0.8927055,0.88692129,0.8810575,0.87515962,0.86934149,0.86368084,0.85822326,0.85296464,0.8478815,0.84294069,0.83809364,蔚县,4
130727,0.92366701,0.92356128,0.92347854,0.92345703,0.92351246,0.92361659,0.92370838,0.92369711,0.92349744,0.92305088,0.9223336,0.9213202,0.92003959,0.91855592,0.91692203,0.9151805,0.91336095,0.91150022,0.90962774,0.90777004,阳原县,2
130728,0.87740839,0.88225913,0.88706547,0.89186758,0.89667255,0.90143085,0.90602386,0.91021657,0.91378111,0.91649514,0.91825932,0.91907114,0.91902012,0.91827333,0.91700345,0.91537511,0.91352379,0.91155177,0.90953654,0.90752417,怀安县,2
130730,0.98759407,0.98435092,0.98111773,0.97790378,0.97470707,0.97157925,0.96860182,0.96584433,0.96333379,0.96102941,0.95891309,0.95700127,0.95531291,0.95389646,0.95276856,0.9518984,0.95122558,0.9506824,0.95021647,0.94977993,怀来县,2
130731,0.91507411,0.9161272,0.91717637,0.91827065,0.91941512,0.92058569,0.92176706,0.92290497,0.92393273,0.92480576,0.92548025,0.92594284,0.92620826,0.92633897,0.9263882,0.92639506,0.9263801,0.92634666,0.92630422,0.9262591,涿鹿县,2
130732,0.91027743,0.90986443,0.90947527,0.90908968,0.90862501,0.90795028,0.90690434,0.90529454,0.90294212,0.89972109,0.89561182,0.89064765,0.88491547,0.87861407,0.87196207,0.86516887,0.85838252,0.85166812,0.84505308,0.83853704,赤城县,4
130802,1.1614492,1.1618215,1.162178,1.1624871,1.1626935,1.1627026,1.1624206,1.1617341,1.1605716,1.1588593,1.1565654,1.1537015,1.1503466,1.1466699,1.1427881,1.1387904,1.1347592,1.1307554,1.1268071,1.1229137,双桥区,1
130803,1.1209536,1.1219864,1.123006,1.1240271,1.1250429,1.1260798,1.1271461,1.128195,1.1291541,1.1299101,1.1303794,1.1304865,1.1302032,1.1295506,1.1285722,1.1273321,1.1259124,1.1243861,1.1228122,1.1212354,双滦区,1
130804,1.1143985,1.1107985,1.1072696,1.1039006,1.1007465,1.097877,1.0954009,1.0933353,1.0916423,1.090169,1.0887792,1.0873153,1.0856651,1.0838301,1.0818113,1.0796187,1.0772955,1.0748942,1.0724715,1.0700608,鹰手营子矿区,1
130821,0.95141554,0.94884312,0.94633281,0.94392526,0.94170415,0.93977147,0.93820906,0.93702739,0.9361816,0.93557262,0.93510759,0.93470776,0.93430686,0.93387824,0.9334057,0.93288106,0.9323135,0.93172812,0.93114752,0.93057621,承德县,2
130822,0.9607076,0.9594177,0.95812213,0.95681119,0.95546007,0.95403033,0.95249903,0.95082933,0.94897908,0.94692439,0.94470209,0.94239849,0.94007844,0.93783671,0.93573427,0.93378717,0.93199062,0.93031192,0.92871231,0.9271574,兴隆县,2
130824,0.93705976,0.94138461,0.94566786,0.94987988,0.9539488,0.95777142,0.96122289,0.96415424,0.9664163,0.9679262,0.96868587,0.96878165,0.96830845,0.96738183,0.96612471,0.964679,0.96315253,0.96161377,0.96010298,0.95862228,滦平县,2
130825,0.9031747,0.90488768,0.90660852,0.9083252,0.90996879,0.91144186,0.9126848,0.91360444,0.91408741,0.91404593,0.91348034,0.91242951,0.91094261,0.90910822,0.90701658,0.90477067,0.90246457,0.90016896,0.89792007,0.89571601,隆化县,2
130826,0.93868852,0.93541896,0.9322381,0.92919695,0.92633295,0.92366242,0.92119896,0.91894126,0.91687286,0.91498321,0.91329587,0.91185856,0.91079336,0.91021341,0.91015822,0.9106307,0.91155434,0.91279072,0.91417772,0.91559666,丰宁满族自治县,2
130827,0.98979384,0.99643463,1.0030404,1.0096147,1.0161407,1.0225731,1.0288222,1.0347911,1.0404055,1.0455334,1.050107,1.0541004,1.0575147,1.0603696,1.0627006,1.0645773,1.0661025,1.0673827,1.0685252,1.0696043,宽城满族自治县,1
130828,0.8960253,0.8927874,0.8896122,0.8865177,0.88351613,0.88058662,0.87769902,0.87481314,0.87188709,0.86889404,0.86590105,0.862966,0.86014467,0.85750753,0.85506886,0.8528049,0.85067219,0.84863251,0.84665388,0.84470952,围场满族蒙古族自治县,3
130881,0.95991588,0.96197182,0.96405679,0.9662239,0.96854407,0.9710381,0.97369462,0.97646636,0.97928983,0.98209721,0.98483115,0.98739862,0.98978651,0.99201316,0.99408478,0.99598235,0.99772179,0.99934107,1.0008903,1.0024085,平泉市,1
130902,1.3297087,1.3245778,1.3195149,1.3144984,1.3095033,1.304485,1.2994092,1.2942604,1.2890246,1.2836679,1.2781693,1.2725309,1.2668297,1.2611445,1.255499,1.2498891,1.2443174,1.2387938,1.2333313,1.2279378,新华区,1
130903,1.32277,1.317013,1.3113433,1.305794,1.3003905,1.2951076,1.2899011,1.2847621,1.2796808,1.2746427,1.2696391,1.2646809,1.2597746,1.2549535,1.2502112,1.2455261,1.2408891,1.2363002,1.2317641,1.2272842,运河区,1
130921,0.98524386,0.98571455,0.9862411,0.9869169,0.98780227,0.9889887,0.99056065,0.99255967,0.99502587,0.99795717,1.0013664,1.0052255,1.0094705,1.0139782,1.0186446,1.0233911,1.0281646,1.0329164,1.0376256,1.0422852,沧县,1
130922,1.004189,1.0024744,1.0007551,0.99898016,0.997096,0.9950937,0.99300629,0.99082327,0.98856473,0.9862628,0.98397487,0.98173654,0.97961944,0.97765809,0.97586519,0.97423059,0.97272176,0.97129393,0.96992493,0.96859068,青县,2
130923,0.98011202,0.9779287,0.97576469,0.9735902,0.97137809,0.96909982,0.96677011,0.96446401,0.96224493,0.96014285,0.95818776,0.9563967,0.95484728,0.95359927,0.95266366,0.95200986,0.95157993,0.95130914,0.95113713,0.9510029,东光县,2
130924,0.89650267,0.89635265,0.89625865,0.89629251,0.89650059,0.89699686,0.89789295,0.89928585,0.90119207,0.90356034,0.90639919,0.90967232,0.91328239,0.91708291,0.92097533,0.9248926,0.92875934,0.93252701,0.93620205,0.93981975,海兴县,2
130925,0.93066508,0.93166721,0.93259048,0.93330967,0.93371558,0.93375427,0.93335819,0.93249321,0.93113011,0.92927986,0.92700827,0.92442006,0.92168933,0.9189375,0.91623437,0.91362816,0.91113156,0.90873158,0.90641224,0.9041431,盐山县,2
130926,0.96608579,0.96968454,0.97318709,0.97658044,0.97982115,0.98288405,0.9857583,0.98842174,0.99090254,0.99326146,0.99562585,0.9980762,1.0006136,1.0032291,1.0059087,1.0086262,1.0113903,1.0141909,1.0170078,1.01981,肃宁县,1
130927,0.92546773,0.92594433,0.92640966,0.92691338,0.92750376,0.92826444,0.92926484,0.93048984,0.93189967,0.93343842,0.93520129,0.93722868,0.93954015,0.94215912,0.94505268,0.94817013,0.9514541,0.95483106,0.95824409,0.96164894,南皮县,2
130928,0.96154332,0.95803177,0.95457906,0.95123434,0.94798601,0.94483399,0.94181716,0.93903619,0.93661958,0.93464279,0.93315911,0.93219358,0.93176919,0.93186343,0.93241823,0.93335789,0.93459135,0.9360106,0.93752688,0.93906909,吴桥县,2
130929,0.93452638,0.93714142,0.93971938,0.94225198,0.94472682,0.9471283,0.94944245,0.95164371,0.95371449,0.95558143,0.95721054,0.95857674,0.95973885,0.96070981,0.96151882,0.96222126,0.96286947,0.96349752,0.96412671,0.96475321,献县,2
130930,0.95201623,0.95284408,0.95362598,0.95433313,0.9548825,0.95519596,0.95521587,0.95492792,0.95435464,0.95348948,0.95233399,0.95090026,0.94925141,0.94743109,0.94549167,0.94348651,0.94145489,0.93941385,0.93739206,0.93539882,孟村回族自治县,2
130981,0.99751467,0.99213994,0.98686814,0.98177987,0.97697151,0.97255594,0.96860915,0.96517497,0.9622879,0.95997393,0.95829034,0.95720255,0.95669538,0.95672572,0.95721418,0.95805943,0.95915389,0.96039754,0.96170396,0.96301955,泊头市,2
130982,1.0731966,1.0698339,1.0665103,1.0632377,1.0599939,1.0567515,1.0534962,1.050263,1.0471258,1.0441793,1.0415235,1.0392298,1.0373354,1.0358387,1.0347016,1.0338544,1.0332184,1.0327154,1.0322834,1.0318766,任丘市,2
130983,1.0059758,1.0082226,1.0104879,1.0128286,1.0152518,1.017763,1.0203785,1.0230888,1.0258794,1.0287561,1.0317411,1.0348201,1.0379871,1.0412095,1.044453,1.0476824,1.0508627,1.0539834,1.0570505,1.0600717,黄骅市,1
130984,0.97815895,0.9769814,0.97584695,0.97482258,0.97396427,0.97330743,0.97288322,0.97271818,0.97283369,0.97320431,0.9738065,0.97460395,0.97556561,0.97668153,0.97794455,0.97934294,0.98084301,0.98239207,0.98396015,0.98552114,河间市,2
131002,1.1847914,1.1822165,1.1797192,1.1773857,1.175227,1.1732008,1.1711953,1.1691606,1.1670865,1.1649891,1.1628938,1.1608558,1.1589571,1.1572683,1.1558007,1.1545343,1.1534292,1.1524444,1.1515446,1.1506852,安次区,1
131003,1.2892739,1.2847618,1.280346,1.2760687,1.2719309,1.2678552,1.2637547,1.2595828,1.2553313,1.2510313,1.2467238,1.2424686,1.2383546,1.2344967,1.2309417,1.227686,1.2246913,1.2219113,1.2192841,1.2167432,广阳区,1
131022,0.89621687,0.90268868,0.90909475,0.91542882,0.92158979,0.92744988,0.9328528,0.93767703,0.94187164,0.94545275,0.94850224,0.95111817,0.95340878,0.95545876,0.9573226,0.95905572,0.96071357,0.96232867,0.96392334,0.96550113,固安县,2
131023,0.95321673,0.95526677,0.95730233,0.95932311,0.96128434,0.96317983,0.96505594,0.96697199,0.96903342,0.97132879,0.97395635,0.97693253,0.98023063,0.9838171,0.98766065,0.99173081,0.99596423,1.0002826,1.0046331,1.0089635,永清县,1
131024,1.026945,1.0292113,1.0314829,1.0337842,1.0361257,1.0384871,1.0408119,1.0430433,1.0451031,1.0469342,1.0485229,1.0499051,1.0511715,1.0523893,1.0535705,1.0546932,1.0557493,1.0567648,1.0577641,1.0587506,香河县,1
131025,0.94902587,0.94963205,0.95019603,0.95066017,0.95100212,0.95121425,0.95134258,0.95141894,0.95146531,0.95147556,0.95146185,0.9514389,0.95141673,0.95136768,0.95126969,0.95111871,0.95091748,0.95068347,0.95044553,0.9502129,大城县,2
131026,0.99960798,0.99815148,0.99668688,0.99520797,0.99370813,0.99222016,0.99078894,0.98944604,0.98822999,0.98715079,0.98624623,0.98554361,0.98503864,0.98470277,0.9845013,0.98440528,0.98438913,0.98442876,0.98451138,0.98461366,文安县,2
131028,1.0167024,1.0182312,1.0197818,1.0214742,1.0233735,1.0254931,1.0277922,1.0302361,1.0327624,1.0353117,1.0378197,1.040262,1.0426236,1.0449312,1.0471638,1.0492773,1.0512568,1.0531229,1.0549155,1.0566679,大厂回族自治县,1
131081,1.0165814,1.0169655,1.0173444,1.0177029,1.017971,1.0180659,1.0179224,1.0175079,1.0168343,1.0159287,1.0148327,1.0136102,1.0123202,1.0110115,1.0096968,1.0083712,1.0070314,1.0056856,1.0043486,1.0030276,霸州市,2
131082,1.0661989,1.0645294,1.0628526,1.0611389,1.0593337,1.0573555,1.0551077,1.0525193,1.0495698,1.0462909,1.0427517,1.0390289,1.0351911,1.0313395,1.0275257,1.0237699,1.0200814,1.0164622,1.0129126,1.0094198,三河市,2
131102,1.2159475,1.213217,1.2105063,1.2077782,1.2049838,1.2020422,1.1989042,1.1955723,1.1920968,1.1885217,1.1849127,1.1813071,1.1777406,1.1742533,1.1708493,1.1675215,1.1642617,1.1610686,1.1579375,1.1548557,桃城区,1
131103,1.0706897,1.067252,1.0637964,1.0603043,1.0568111,1.0533468,1.0499417,1.0465426,1.0430998,1.039593,1.0360775,1.0326142,1.0293027,1.026178,1.0232241,1.0204332,1.0177808,1.0152391,1.0127853,1.0103878,冀州区,2
131121,0.94914079,0.94894892,0.94871873,0.94846427,0.94814181,0.94775617,0.94728273,0.94670725,0.9460271,0.94526923,0.944561,0.94396508,0.94352269,0.94326329,0.94317257,0.94323158,0.94340104,0.94364333,0.9439311,0.94422084,枣强县,2
131122,0.90624768,0.91046989,0.91465205,0.91882992,0.92302334,0.92725104,0.9314813,0.93575191,0.94000995,0.94418335,0.94832116,0.9524641,0.95660621,0.9607302,0.96481222,0.96884608,0.97282439,0.97674185,0.98059744,0.9843992,武邑县,1
131123,0.9582153,0.95441937,0.95073164,0.94731379,0.94426095,0.94166112,0.93954176,0.93795252,0.93696368,0.93661416,0.93693346,0.93785137,0.93929422,0.94114357,0.94330335,0.94568723,0.94818431,0.95070493,0.95321274,0.95569396,武强县,2
131124,0.92786688,0.92691678,0.9259904,0.92515588,0.9244802,0.92405212,0.92399591,0.92446131,0.92556608,0.92739052,0.93002534,0.93352753,0.93787688,0.94301867,0.94883877,0.95520723,0.96195692,0.96890038,0.97590727,0.98288178,饶阳县,1
131125,0.97706795,0.97787935,0.97866565,0.97947556,0.98032278,0.9811638,0.98188895,0.98236221,0.98249483,0.98224843,0.98161221,0.9805764,0.97917253,0.97750545,0.9756397,0.97366691,0.97163671,0.96959037,0.96756238,0.9655565,安平县,2
131126,0.91759521,0.91972262,0.92176479,0.92368841,0.92538571,0.92674488,0.92766804,0.92809451,0.92800438,0.92740232,0.92636037,0.92497605,0.92341828,0.92184573,0.92036158,0.91903198,0.91787601,0.91686022,0.91594583,0.91508168,故城县,2
